Unnamed: 7,ECSE,KG,1,2,3,4,5,6,7,8,9,10,11,12
Rockford Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,121.0,121.0,127.0
Rockridge Academy,0.0,1.0,5.0,2.0,3.0,0.0,6.0,2.0,5.0,4.0,4.0,9.0,4.0,0.0
Rockville Elementary,0.0,21.0,21.0,21.0,21.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rocori ALC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0
Rocori Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,179.0,199.0,0.0,0.0,0.0,0.0
Rocori Online Learning Site,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,12.0,20.0,25.0
Rocori Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,208.0,206.0,218.0
Rogers Elementary,0.0,122.0,142.0,126.0,132.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rogers Middle School,0.0,0.0,0.0,0.0,0.0,0.0,251.0,272.0,241.0,268.0,0.0,0.0,0.0,0.0
Rogers Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,480.0,444.0,408.0
Rollingstone Community School,0.0,14.0,12.0,12.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronald McDonald House,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Roosevelt Education Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0
Roosevelt Elementary,13.0,76.25,79.25,77.75,71.75,73.5,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roosevelt High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,334.0,271.0,220.0
Roosevelt High - SWS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Roosevelt Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,341.0,345.0,0.0,0.0,0.0,0.0
Rosa Parks Charter High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,14.0,26.0
Rosa Parks Elementary,0.0,55.0,84.0,67.0,62.0,80.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roseau Elementary,13.0,58.0,82.0,74.0,81.0,91.0,91.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
Roseau Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,92.0,70.0,101.0,97.0,82.0
Rosemount Area Learning Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,38.0,141.0
Rosemount Elementary,0.0,113.0,127.0,143.0,127.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rosemount Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,367.0,432.0,0.0,0.0,0.0,0.0
Rosemount Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,582.0,622.0,589.0
Roseville Area Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,422.0,0.0,0.0,0.0,0.0
Roseville Area Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,581.0,574.0,578.0
Rossman Elementary,0.0,106.0,95.0,96.0,94.0,98.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rothsay Elementary,1.0,17.0,35.0,20.0,18.0,26.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
Rothsay Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,25.0,29.0,22.0,20.0
Round Lake-Brewster Elementary,3.0,64.0,56.0,51.0,45.0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Round Lake-Brewster Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,35.0,44.0,0.0,0.0,0.0,0.0
Royal Oaks Elementary,0.0,58.0,79.0,82.0,74.0,86.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royalton Elementary,0.0,69.0,68.0,68.0,72.0,68.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royalton High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,69.0,76.0,74.0
Royalton Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,84.0,0.0,0.0,0.0,0.0
Royalton Public Schools Early Childhood Center,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rum River Elementary,0.0,127.0,135.0,157.0,145.0,152.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Runestone Alternative School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,8.0,31.0
Rush City Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,67.0,72.0,57.0,68.0,67.0
Rush Creek Elementary,0.0,101.0,125.0,140.0,132.0,131.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rushford-Peterson Elementary,1.0,53.0,39.0,39.0,40.0,48.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rushford-Peterson Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,44.0,58.0,0.0,0.0,0.0,0.0
Rushford-Peterson Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,61.0,54.0,45.0
Rutherford Elementary,0.0,67.0,94.0,87.0,102.0,106.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S St. Paul Community Lrng. Cntr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,83.0
S.G. Reinertsen Elementary,0.0,131.0,140.0,138.0,146.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAGE Academy Charter School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,17.0,12.0
SET Academy Elementary,0.0,60.0,86.0,89.0,93.0,93.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SET Academy Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,70.0,97.0,0.0,0.0,0.0,0.0
SLP Schools Online Elementary,0.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
SLP Schools Online Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,20.0
SMEC ALC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,18.0,19.0,15.0
SNW - Big Lake HS Transitions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
SNW HS DCD Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,16.0
SNW MS DCD Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0
SNW Monti HS EBD Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
SNW Monti MS EBD Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
SOUTHERN PLAINS AREA LEARNING CNTR.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,15.0,29.0
SSP Virtual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0
STAARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
STEAM Academy Charter School,0.0,9.0,9.0,7.0,9.0,11.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP ACADEMY CHARTER SCHOOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,47.0,51.0,72.0,50.0,69.0,43.0
STEP Academy 6-12 - Burnsville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,15.0,0.0,0.0,0.0,0.0
STEP Academy Elementary,0.0,34.0,31.0,34.0,38.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP Academy Kg-5th - Burnsville,0.0,40.0,47.0,47.0,37.0,40.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STMA Online - Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,11.0,22.0,18.0
STRIDE Academy K-8 Charter School,0.0,65.0,54.0,64.0,68.0,61.0,65.0,69.0,74.0,68.0,0.0,0.0,0.0,0.0
SUCCESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
SUN Program,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0
SWMetro ALC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,25.0,39.0
SWMetro Annica Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,2.0,0.0
SWMetro Buffalo-Transitions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
SWMetro CCJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
SWMetro Independent Study,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
SWMetro JAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0
SWMetro Lakeside Academy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,10.0
SWMetro Level 3,0.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
SWMetro Level 4 Programs,0.0,3.0,8.0,6.0,10.0,13.0,15.0,16.0,13.0,6.0,21.0,19.0,15.0,26.0
SWMetro Online Learning,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,5.0,6.0,15.0,19.0,21.0
SWMetro Passageways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SWMetro Prairie Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0
SWMetro Reflections,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,4.0,4.0,0.0
SWMetro Shakopee Special Ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
SWMetro Waseca,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
SWMetro Waseca-Transitions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
SWWC Alternative Learning Center - Glencoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0
SWWC Alternative Learning Center - Pipestone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,25.0
SWWC Alternative Learning Center - Windom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,9.0,27.0
SWWC ELC - Belview,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
SWWC ELC - Cosmos,0.0,1.0,2.0,1.0,5.0,1.0,2.0,4.0,0.0,7.0,5.0,5.0,3.0,4.0
SWWC ELC - Montevideo,0.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,1.0,5.0,4.0,3.0,0.0
SWWC ELC - Pipestone,0.0,1.0,0.0,1.0,4.0,3.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,4.0
SWWC ELC - Willmar,0.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0
SWWC ELC - Windom,0.0,0.0,0.0,3.0,2.0,2.0,7.0,4.0,4.0,6.0,6.0,7.0,5.0,2.0
Sabers Online Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
Sail Program,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0
Saint Cloud Math and Science Academy Charter School,0.0,42.0,41.0,42.0,45.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Paul Conservatory for Performing Artists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,91.0,96.0,113.0
Saint Paul Music Academy,6.0,73.0,68.0,73.0,71.0,70.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Paul Online Elementary School,0.0,9.0,15.0,25.0,30.0,31.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Paul Online High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,68.0,87.0,100.0
Saint Paul Online Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,58.0,44.0,0.0,0.0,0.0,0.0
Saints Academy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,32.0,12.0,21.0,29.0,37.0
Saints Online Elementary,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saints Online High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,41.0,39.0
Saints Online Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0
Salem Hills Elementary,2.0,46.0,47.0,48.0,42.0,41.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salk Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,212.0,229.0,0.0,0.0,0.0,0.0
Sand Creek Elementary,0.0,80.0,79.0,110.0,113.0,85.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandburg Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,111.0,120.0,0.0,0.0,0.0,0.0
Sanford Elementary School,0.0,0.0,20.0,22.0,125.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanford Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,234.0,231.0,0.0,0.0,0.0,0.0
Sartell Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,320.0,326.0,0.0,0.0,0.0,0.0
Sartell Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,311.0,315.0,348.0
Sauk Centre Elementary,20.0,63.0,78.0,68.0,72.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sauk Centre Middle,0.0,0.0,0.0,0.0,0.0,0.0,61.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
Sauk Centre Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,108.0,117.0,100.0,83.0,106.0
Sauk Rapids-Rice Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,352.0,357.0,0.0,0.0,0.0,0.0
Sauk Rapids-Rice Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,361.0,299.0,317.0
Sawtooth Mountain Elementary,13.0,26.0,29.0,27.0,26.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scandia Elementary,0.0,32.0,39.0,44.0,54.0,45.0,49.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
Scenic Heights Elementary,0.0,133.0,144.0,151.0,152.0,182.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
School #519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
School #527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,7.0,8.0,5.0
School #530,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,0.0
School #531,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,4.0,9.0,8.0,3.0,7.0
School #532,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,7.0,1.0
School #533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,1.0
School #535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0
School #540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
School of Engineering-Arts At Olson,0.0,65.0,70.0,73.0,72.0,78.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
School of Environmental Studies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,177.0
Schoolcraft Learning Community,0.0,14.0,20.0,20.0,23.0,20.0,37.0,23.0,20.0,19.0,0.0,0.0,0.0,0.0
Schumann Elementary,0.0,214.0,196.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciTech Academy Charter School,0.0,50.0,41.0,47.0,32.0,42.0,34.0,39.0,24.0,21.0,0.0,0.0,0.0,0.0
Scott Highlands Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,398.0,398.0,0.0,0.0,0.0,0.0
Sebeka Elementary,4.0,32.0,33.0,31.0,35.0,34.0,25.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebeka Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,43.0,43.0,42.0,43.0,43.0
Secondary Lighthouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,1.0,1.0,4.0,4.0
Secondary Special Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
Secondary Technical Education Program S.T.E.P.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,39.0
Secondary Virtual School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,27.0,49.0
Sejong Academy Lower School,0.0,40.0,42.0,32.0,23.0,35.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
Sejong Academy Upper School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,29.0,13.0,10.0,14.0
"Seven Hills Preparatory Academy, Bloomington Elementary",0.0,84.0,97.0,89.0,99.0,92.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Seven Hills Preparatory Academy, Richfield Elementary",0.0,46.0,51.0,49.0,52.0,49.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Seven Hills Preparatory Academy, Richfield Middle School",0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,101.0,91.0,0.0,0.0,0.0,0.0
Seward Elementary,7.0,103.0,103.0,96.0,84.0,80.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shakopee East Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,251.0,273.0,0.0,0.0,0.0,0.0
Shakopee High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,720.0,708.0,710.0
Shakopee West Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,271.0,318.0,0.0,0.0,0.0,0.0
Shannon Park Elementary,0.0,90.0,80.0,78.0,83.0,91.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shared Time,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sherburn Elementary,2.0,46.0,42.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sheridan Hills Elementary,5.0,73.0,63.0,51.0,76.0,58.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shirley Hills Primary School,0.0,85.0,89.0,97.0,86.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sholund School for Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0
Shorewood Education Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
Sibley East Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,93.0,73.0,0.0,0.0,0.0,0.0
Sibley East-Arlington Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,84.0,84.0,87.0
Sibley East-Gaylord Elementary,19.0,75.0,78.0,65.0,81.0,87.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sibley Elementary,0.0,46.0,47.0,43.0,41.0,44.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simley Alternative Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0
Simley Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,274.0,258.0,244.0
Skillbuilding Opportunities for Academic Resiliency,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
Sky Oaks Elementary,3.0,66.0,75.0,77.0,67.0,72.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skyline Math and Science Academy,0.0,18.0,32.0,27.0,37.0,28.0,25.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
Skyview Community Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,329.0,339.0,0.0,0.0,0.0,0.0
Sleepy Eye Elementary,17.0,37.0,50.0,41.0,37.0,44.0,37.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
Sleepy Eye Sec.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,46.0,39.0,36.0,46.0,42.0
Snail Lake Kindergarten Center,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoWashCo Online 9-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,13.0,19.0
Sojourner Truth Academy,0.0,34.0,42.0,42.0,41.0,29.0,40.0,39.0,35.0,33.0,0.0,0.0,0.0,0.0
Solway Elementary,0.0,28.0,44.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somerset Elementary,0.0,89.0,78.0,87.0,68.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonnesyn Elementary,6.0,42.0,53.0,44.0,34.0,48.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Campus Education Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,15.0,13.0,24.0
South Education Center Academy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,14.0,27.0
South Elementary School,0.0,135.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,314.0,301.0,348.0
South Junior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,315.0,299.0,0.0,0.0,0.0,0.0
South Point Elementary,0.0,0.0,0.0,0.0,133.0,144.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Ridge Elementary,9.0,35.0,41.0,36.0,42.0,28.0,42.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
South Ridge Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,46.0,47.0,53.0,41.0,47.0
South St. Paul High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,226.0,230.0,190.0
South St. Paul Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,167.0,239.0,0.0,0.0,0.0,0.0
South Terrace Elementary,0.0,15.0,19.0,28.0,36.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South View Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,338.0,316.0,0.0,0.0,0.0,0.0
South Washington Alternative High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,3.0,20.0,58.0
Southeast Regional Crisis Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
Southern Plains Bridges,0.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,3.0,4.0,5.0,2.0,0.0,0.0
Southern Plains Education Coop.,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Southgate Elementary,0.0,0.0,88.0,116.0,125.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Southland Elementary,5.0,33.0,35.0,28.0,39.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Southland Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,40.0,34.0,0.0,0.0,0.0,0.0
Southland Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,52.0,41.0,41.0
Southside Family Charter School,0.0,10.0,6.0,17.0,8.0,18.0,13.0,16.0,11.0,16.0,0.0,0.0,0.0,0.0
Southview Elementary,0.0,84.0,86.0,130.33333333333334,120.33333333333333,118.33333333333333,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Southwest High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,304.0,308.0,393.0
Southwest Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,221.0,0.0,0.0,0.0,0.0,0.0
Special Ed-Non Public,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Special Ed.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Special Ed. N.P.,0.0,12.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Special Education,225.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0
Special Education Facilities,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,53.0
Special Education Nonpublic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
